document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
10,1,0.3448209029295815,"und des Selbst Begriffsanalyse: Natur und Kultur Bild fü hh lti E t i kl Verstand und Gefühl Fähigkeit zur Reflexion Mensch als Vernunftwesen freier Wille Motive, Affekte und Leidenschaften Rationalität der Gefühle Verhältnis von Geist und Gehirn künstliche Intelligenz Stationenlernen selbstständiges Texterschließen mit Anleitung Interdisziplinarität und Mehrperspektivität Methodenbewusstsein Kennen ausgewählter Sichtweisen auf die Entwicklung personaler Identität Selbstsein und derselbe sein",Sachsen,Gym,,2019.0,"Ethik, Philo"
11,1,0.47492522218470173,der verschiedenen Antworten trägt sie zur Orientierung der Schüler in der Gesellschaft sowie zur Reflexion von Erkenntnisprozessen und der eigenen Lebensführung bei. Der Grundkurs Philosophie fordert zum Meinungsaustausch und zur rational begründeten Argumentation auf und unterstützt damit die Entwicklung von Reflexionsfähigkeit und Werteorientierung. Es fördert die Toleranz gegenüber anderen Standpunkten wie auch die kritische Distanz gegenüber der eigenen Position. Indem die,Sachsen,Gym,,2019.0,"Ethik, Philo"
12,3,0.7266175641552898,"einzunehmen und diese argumentativ zu vertreten. Die Lernbereiche beziehen sich auf die folgenden Disziplinen der Philosophie: Anthropologie Ästhetik Erkenntnistheorie Geschichtsphilosophie Strukturierung In einem lebensweltbezogenen und handlungsorientierten Philosophieunterricht lernen die Schüler, rational begründete Argumente auszutauschen. In Rede und Gegenrede werden intellektuelle Schärfe, Kritikfähigkeit didaktische Grundsätze g g Die Schüler setzen sich intensiv mit philosophischen Texten auseinander und üben, Begriffe aus ihrem Zusammenhang",Sachsen,Gym,,2019.0,"Ethik, Philo"
13,2,0.39639887636075843,"Problemen der Erkenntnis Wahrnehmungstäuschungen Sprache und Erkenntnis Beurteilung von Erfahrungen Objektivität und Subjektivität Wahrnehmungsübungen Begriffsanalyse: Wahrnehmung und Erkenntnis Kennen ausgewählter erkenntnistheoretischer Ansätze empirisch Wahrnehmung, Erfahrung und die Realität der Außenwelt rational Gedanken, Vorstellungen Tatsachen und Urteile Wahrnehmung und Denken phänomenologisch innere Wahrnehmung, Körperempfindungen, Emotionen, Subjektivität, Intuition, Intentionalität Fallbeispiele selbstständiges Texterschließen mit Anleitung Kennen ausgewählter Probleme der Erkenntnis in den Wissenschaften Naturwissenschaften",Sachsen,Gym,,2019.0,"Ethik, Philo"
14,3,0.5407431359154155,"eigenen Vorstellungen und Gedanken in der Auseinandersetzung mit anderen zu überprüfen und sich dabei vom Bemühen um Toleranz leiten zu lassen sich vernunftgeleitet mit sich und mit anderen auseinanderzusetzen Konflikte rational und diskursiv zu lösen oder doch geregelt auszutragen. Selbstkompetenz, die eigene Erfahrung und das eigene Denken zum Gegenstand der Aufmerksamkeit und zur Grundlage des Sprechens zu machen vermeintlich Selbstverständliches in",MeckPomm,,5-6,,"Ethik, Philo"
15,5,0.7813631476687464,"Prophetie gibt. Die Lektüre bestimmter Zeitungsartikel und das gezielte Komsumieren ausgewählter Fernsehsendungen kann dies verdeutlichen. Dabei erfahren die Schüler, dass der Omnipotenzanspruch eines prophetischen Sendungsbewusstseins nicht konform ist mit einem rationalen und alle gesellschaftlichen Gruppierungen einbeziehenden Diskurs. Über die genannten Bereiche hinaus bietet sich ein reger Einsatz Neuer Medien im Unterricht der Jahrgangsstufen und an. Stellvertretend für diverse Möglichkeiten Arbeit mit",MeckPomm,,5-6,,"Ethik, Philo"
16,2,0.9375195765031744,"F A A A D D R R / Wahlmodul : Mythos und Logos Fachübergreifend Inhalte Fachbezogen Umsetzungshilfen Leitperspektiven Sprachbildung Fachübergreifende Bezüge Leitgedanken In diesem Modul werden grundsätzliche Unterscheidungen von rationalen und nichtrationalen Erklärungsweisen der Welt und ihrer Zusammenhänge diskutiert. Vermittelt werden soll dabei, was wissenschaftliche, methodische und vernunftgeleitete Erkenntnisverfahren einerseits und religiöse und mythologische Weltdeutungen andererseits kennzeichnet und welche Bedeutung",Hamburg,Stadtteilschule,5-11,2024.0,"Ethik, Philo"
17,1,0.7767736457850718,"Hand ethischer Egoismus, Utilitarismus und Deontologie sowie religiöse Ethiken als Orientierungsund Legitimationsansatz Menschenbilder als Grundlage wirtschaftsethischer Positionen der Mensch als homo oeconomicus, als homo ludens, als homo faber, als animal rationale, als zoon politikon ... Rahmenthema : Wahrheit und Wirklichkeit Rahmenthema : Wahrheit und Wirklichkeit Im Alltag der Schülerinnen und Schüler sind Wahrheits- und Wirklichkeitsansprüche besonders virulent, z. B. im Bereich",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
18,1,0.8655274802010734,"der Wissenschaftstheorie Mögliche Konkretisierungen und Ergänzungen: Subjektivität, Objektivität, Intersubjektivität Kohärenz-, Korrespondenz-, Konsenstheorie Wahrheitsansprüche von Religionen und Weltanschauungen der Wahrheitsbegriff in den Rechtswissenschaften Beweise, Syllogismen, Empirie, Definitionen, Induktion und Deduktion Wissenschaftlichkeit: rationale, intersubjektive, lehrbare Erkenntnisse/Ursachenforschung anything goes - kritische Relativierung realistische Positionen der Wissenschaftstheorie z. B. bei McMullin, Putnam, Cartwright nicht-realistische Positionen der Wissenschaftstheorie z. B. bei Feyerabend oder Mach Paradigmen und",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
19,5,0.6022052175870927,"vor der Aufgabe, unterschiedliche Ordnungs- und Wertvorstellungen in einem von möglichst allen Mitgliedern getragenen Konsens essentiell zu bündeln, um ein friedliches und menschenwürdiges Zusammenleben zu ermöglichen. Inwieweit etwa ein idealtypischer rationaler Diskurs dazu beitragen kann, ist auf der Grundlage fachlicher Entwürfe von Möglichkeiten der Konsensbildung zu diskutieren und zu reflektieren. Aus diesem Grund stellt das erste Wahlmodul Pluralismus und Konsens eine",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
20,2,0.7371673494864659,"auch Aspekte ethischen Handelns selbstständig aushandeln muss. Für die Ausgestaltung sollen jedoch grundlegende, unverhandelbare Prinzipien wie die Würde des Menschen, die Vernunft als Proprium des Menschen sowie die Orientierung an rationaler, wissenschaftlicher Erkenntnis leitend sein. Auch hier gilt es, Möglichkeiten und Grenzen in aktueller und historischer Dimension auszuleuchten. Da der Themenkreis einen bedeutsamen Beitrag zum interreligiösen und interkulturellen Verstehen leisten kann,",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
21,1,0.975683261904611,"untersuchen verschiedene ethische Positionen und erfassen deren Tragweite, - erläutern unterschiedliche Lösungswege für moralische Problemstellungen. Diskutieren und Urteilen Für die Persönlichkeitsentwicklung ist es besonders förderlich, eigene Positionen im Rahmen eines rationalen, von Offenheit und Fairness geprägten Diskurses zu präsentieren, zu legitimieren und ggf. zu revidieren. Denn erst im argumentativen Austausch mit anderen Menschen kann die Befähigung zur ethischen Urteilsbildung hinreichend entfaltet",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
22,2,0.9104553200767169,"Zeitschriften, Flugblättern und Internetauftritten Mittel und Wege der Mitgliedergewinnung Love - Bombing, Psychoterror, psychische Manipulation, Kritikverbot Begriffsanalyse Expertengespräch: Beratungsstellen für Weltanschauungsfragen Sich positionieren zu okkulten Praktiken Pendeln, Gläserrücken, Tarot-Karten Satanismus rationale Erklärung scheinbar übersinnlicher Phänomene psychische Abhängigkeit von okkulten Weltdeutungen self-fulfilling-prophecy Pygmalion-Effekt Verantwortungsbereitschaft Wahlbereich : Die Macht des Konsums Beurteilen des Zusammenhangs von Konsumverhalten und persönlicher Lebensgestaltung Konsum als Lebensinhalt Wirkung",Sachsen,Gym,,2019.0,"Ethik, Philo"
23,2,0.7831874982575732,"wirtschaftsethischen Vorstellungen und prüfen deren Aktualität. prüfen K. Marx Vorstellungen von entfremdeter Arbeit, Warenfetischismus und Geldfetischismus und stellen einen Bezug zu unserer heutigen Wirtschaftswelt her. prüfen die Vorstellungen von ökonomischer Rationalität homo oeconomicus, um sich ein eigenes Bild der anthropologischen Voraussetzungen wirtschaftlichen Denkens und Handelns zu machen. analysieren aktuelle wirtschaftsethische Probleme und entwickeln eigene Lösungsansätze für wirtschaftsethische Fragestellungen. Inhalte zu den",Bayern,Gym,10,,"Ethik, Philo"
24,2,0.6388013593038404,"wirtschaftsethische Probleme und entwickeln eigene Lösungsansätze für wirtschaftsethische Fragestellungen. Inhalte zu den Kompetenzen: A. Smith: die Unsichtbare Hand und Grundprinzipien des Liberalismus K. Marx: entfremdete Arbeit, Warenfetischismus und Geldfetischismus ökonomische Rationalität und die Vorstellung vom homo oeconomicus, Spieltheorie: Ultimatumspiel ein ausgewähltes Problemfeld, z. B. soziale Gerechtigkeit, Fair Trade, Unternehmensethik, Wachstum und Ökologie Eth Lernbereich : Medienethik ca. Std. Kompetenzerwartungen Die Schülerinnen",Bayern,Gym,10,,"Ethik, Philo"
25,1,0.8170295393946122,Handelns gewinnen. Sie entwickeln auf der Basis philosophischer Positionen und Denkmodelle verantwortbare Handlungsoptionen und rechtfertigen eigene Entscheidungen und Handlungen durch plausible Gründe und Argumente. Sie vertreten darüber hinaus im Rahmen rationaler Diskurse im Unterricht ihre eigene Position mit argumentierender Bezugnahme auf die Positionen anderer und beteiligen sich mit philosophisch dimensionierten Beiträgen an der Diskussion allgemein-menschlicher und gegenwärtiger gesellschaftlich-politischer Fragestellungen. Inhaltsfelder Kompetenzen,NRW,Gym,Sek2,2014.0,"Ethik, Philo"
26,1,0.8760827772193798,"und Schüler entwickeln auf der Grundlage philosophischer Ansätze verantwortbare Handlungsperspektiven für aus der Alltagswirklichkeit erwachsende Problemstellungen HK, rechtfertigen eigene Entscheidungen und Handlungen durch philosophisch dimensionierte Begründungen HK, vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen dabei auch auf andere Perspektiven ein HK, beteiligen sich mit philosophisch dimensionierten Beiträgen an der Diskussion allgemein-menschlicher und gegenwärtiger gesellschaftlich-politischer Fragestellungen HK.",NRW,Gym,Sek2,2014.0,"Ethik, Philo"
27,1,0.9677481164600668,"für aus der Alltagswirklichkeit erwachsende Problemstellungen HK, rechtfertigen eigene Entscheidungen und Handlungen durch plausible Gründe und Argumente unter Rückgriff auf das Orientierungspotential philosophischer Positionen und Denkmodelle HK, vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen dabei auch argumentativ auf andere Positionen ein HK, beteiligen sich mit philosophischen Beiträgen an der Diskussion allgemein-menschlicher und gegenwärtiger gesellschaftlich-politischer Fragestellungen HK.",NRW,Gym,Sek2,2014.0,"Ethik, Philo"
28,1,0.9689114268806323,"aus der Alltagswirklichkeit erwachsende Problemstellungen HK, rechtfertigen eigene Entscheidungen und Handlungen differenziert durch plausible Gründe und Argumente im Rückgriff auf das Orientierungspotential philosophischer Positionen und Denkmodelle HK, vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen argumentativ und klärend auch auf andere Positionen ein HK, beteiligen sich mit fundierten philosophischen Beiträgen an der Diskussion allgemein-menschlicher und gegenwärtiger gesellschaftlich-politischer",NRW,Gym,Sek2,2014.0,"Ethik, Philo"
29,1,0.75980908969387,"Gründe und Argumente und nutzen dabei das Orientierungspotential philosophischer Positionen und Denkmodelle HK, Fortsetzung nächste Seite ... g g g p g ... Fortsetzung Einführungsphase Grundkurs Leistungskurs vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen dabei auch auf andere Perspektiven ein HK, vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen dabei auch argumentativ",NRW,Gym,Sek2,2014.0,"Ethik, Philo"
30,1,0.751221454744267,"g p g ... Fortsetzung Einführungsphase Grundkurs Leistungskurs vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen dabei auch auf andere Perspektiven ein HK, vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen dabei auch argumentativ auf andere Positionen ein HK, vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen argumentativ und",NRW,Gym,Sek2,2014.0,"Ethik, Philo"
31,1,0.9648654438116544,"dabei auch auf andere Perspektiven ein HK, vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen dabei auch argumentativ auf andere Positionen ein HK, vertreten im Rahmen rationaler Diskurse im Unterricht ihre eigene Position und gehen argumentativ und klärend auch auf andere Positionen ein HK, beteiligen sich mit philosophisch dimensionierten Beiträgen an der Diskussion allgemeinmenschlicher und gegenwärtiger gesellschaftlich-politischer",NRW,Gym,Sek2,2014.0,"Ethik, Philo"
32,1,0.7033480131293275,"Anwendung an Themen der MINT-Fächer Metaebene: Untersuchung, ob Philosophie eine Wissenschaft oder Metawissenschaft ist Auseinandersetzung mit Methoden der logischen Analyse erkenntnistheoretischer Probleme Reflexionsbereich: Sprachphilosophie Aussagenlogik, MD Ausblick zur Kritik an rational-funktionalistischem Denken Reflexionsbereiche: Anthropologie, Metaphysik, Erkenntnistheorie Problem des epistemischen Anthropozentrismus Infragestellung von Letztbegründung - Münchhausen-Trilemma Recht und Norm ca. / Unterrichtsstunden Verbindliche Inhalte Hinweise und Anregungen Grundbegriffe der Ethik Abgrenzung der",MeckPomm,Gym,Sek2,2019.0,"Ethik, Philo"
33,3,0.9660632670144877,Einstellungen absehen Die Gewissheiten des Alltagsverstandes in Frage stellen Kritik an kulturell tradierten Überzeugungen üben Die Intention des Autors relativieren rstehen Schlüssel und Urteile logisch nachvollziehen Aussagen im dialogischen Prozess rationaler Argumentation verstehen Die Bedeutung von Gegenständen und Ereignissen verstehen Das Für und Wider von Argumenten verstehen und beurteilen Texte und Dialogbeiträge im kulturellen Kontext verstehen und tolerieren Die nicht intendierten,MeckPomm,Gym,Sek2,2019.0,"Ethik, Philo"
34,2,0.9523798186529979,"ein offenes, konstruktives Gespräch. Die Schülerinnen und Schüler werden dazu angehalten, in ethischen und moralischen Fragen schlüssig und nachvollziehbar zu argumentieren, ihre Argumente zu belegen und die Argumentation anderer einer rationalen Überprüfung zu unterziehen. Den Schülerinnen und Schülern soll Gewaltlosigkeit als unverzichtbares Prinzip für die Bewältigung von Meinungsverschiedenheiten und von Konflikten vermittelt werden und sie sollen befähigt werden, mit Herausforderungen, die",Bayern,Gym,13,,"Ethik, Philo"
35,2,0.9520380881816078,"von Vorurteilen. Unkenntnis, Desinteresse, Intoleranz, Unsicherheit, Schwarz-Weiß-Denken, Stärkung des Ich- und Wir-Gefühls, Aufbau von Feindbildern, Ausgrenzung, Diskriminierung, Konflikte, Gewalt diskutieren Möglichkeiten und Voraussetzungen eines toleranten Zusammenlebens. Minimalkonsens grundlegender Wertvorstellungen einschließlich rationaler Begründungen Informationen über andere Religionen und Kulturen, interkulturelle Begegnungen infolge von Migration, Fluchtursachen ... Grundbegriffe: Klischee, Mobbing, Toleranz, Vorurteil Inhaltsbezogener Kompetenzbereich: Fragen nach Orientierungsmöglichkeiten Leitthema: Aspekte von Religionen und Weltanschauungen",Niedersachsen,Gesamtschule,,2017.0,"Ethik, Philo"
36,1,0.975683261904611,"untersuchen verschiedene ethische Positionen und erfassen deren Tragweite, - erläutern unterschiedliche Lösungswege für moralische Problemstellungen. Diskutieren und Urteilen Für die Persönlichkeitsentwicklung ist es besonders förderlich, eigene Positionen im Rahmen eines rationalen, von Offenheit und Fairness geprägten Diskurses zu präsentieren, zu legitimieren und ggf. zu revidieren. Denn erst im argumentativen Austausch mit anderen Menschen kann die Befähigung zur ethischen Urteilsbildung hinreichend entfaltet",Niedersachsen,Gesamtschule,,2017.0,"Ethik, Philo"
37,1,0.8360513924244658,"entwickeln und sich in der philosophischen Reflexion in ein Verhältnis zum Selbst, zum Anderen und zur Welt zu setzen, das einer durchgängigen Vernunftorientierung unterliegt. Die Entwicklung der Reflexionskompetenz ist dabei rationalen Standards verpflichtet, sodass die Förderung der eigenen Denkfähigkeit mit der Forderung nach Stringenz, Konsequenz und Systematik in der Gedankenführung einhergeht. Hier gelten die Anforderungen, die Kant an das Philosophieren stellt,",Bremen,Gym,Sek2,2009.0,"Ethik, Philo"
38,2,0.9523798186529979,"ein offenes, konstruktives Gespräch. Die Schülerinnen und Schüler werden dazu angehalten, in ethischen und moralischen Fragen schlüssig und nachvollziehbar zu argumentieren, ihre Argumente zu belegen und die Argumentation anderer einer rationalen Überprüfung zu unterziehen. Den Schülerinnen und Schülern soll Gewaltlosigkeit als unverzichtbares Prinzip für die Bewältigung von Meinungsverschiedenheiten und von Konflikten vermittelt werden und sie sollen befähigt werden, mit Herausforderungen, die",Bayern,Gym,12,,"Ethik, Philo"
39,3,0.51380800735223,"ebenso voraus, wie die Fähigkeit, von der eigenen Meinung, angesichts qualitativ besserer Argumente, Abschied zu nehmen. Das bedeutet, dass das gemeinsame Philosophieren zur Bereitschaft und Befähigung erzieht, das eigene Denken rational zu verteidigen, aber auch in Frage zu stellen und ggf. zu ändern. Diese Haltung ist notwendig gebunden an das Vertrauen, bei allen am unterrichtlichen Diskurs Teilnehmenden auf die gleiche Vertrauenswürdigkeit",Bremen,Oberschule,,2017.0,"Ethik, Philo"
40,1,0.9632570090302338,"rationalen Begründung der jeweiligen Sichtweisen. Zugrunde gelegt wird dabei der Vernunftbegriff der Aufklärung, der Toleranz und Mündigkeit als Aufgabe sieht und die für einen Verständigungsprozess über weltanschauliche Grenzen hinweg notwendige rationale Basis darstellt. Um zu lernen, sich und andere als gleichwertige Personen zu verstehen, stellt die Philosophie die anthropologische Frage Was ist der Mensch. Sie fragt damit nach der allen gleichermaßen",Bremen,Oberschule,,2017.0,"Ethik, Philo"
41,1,0.9553241740821782,"die Philosophie die Frage Was darf ich hoffen. Sie fragt damit nach dem Verhältnis von idealer Gerechtigkeit und real existierenden Rechtsnormen. Das Vorfinden verschiedener Weltauffassungen verpflichtet zur kritischen Prüfung und rationalen Begründung der jeweiligen Sichtweisen. Zugrunde gelegt wird dabei der Vernunftbegriff der Aufklärung, der Toleranz und Mündigkeit als Aufgabe sieht und die für einen Verständigungsprozess über weltanschauliche Grenzen hinweg notwendige rationale",Bremen,Oberschule,,2017.0,"Ethik, Philo"
42,2,0.9176697842249737,"im Medium des Gesprächs. Dabei geht das prüfende Selbstgespräch dem Dialog mit weiteren Personen vorher. Intellektuelle Redlichkeit ist die Voraussetzung für die Untersuchung der Frage, ob die eigenen Gedanken der rationalen Überprüfung standhalten und damit Gültigkeit beanspruchen dürfen. Der Bildungswert der Dialogorientierung des Faches zielt also direkt ab auf die Haltung der Lernenden, mit der sie sich und den anderen begegnen.",Bremen,Oberschule,,2017.0,"Ethik, Philo"
43,2,0.6279181300380947,"als Zukunftsaufgabe und über die dazu erforderlichen menschlichen Fähigkeiten diskutieren Spekulative Kompetenz - die Transformation der Städte beispielhaft als Zukunftsaufgabe der Menschheit darstellen Grundlegende Wissensbestände - der Mensch als animal rationale und zoon politikon bei Aristoteles - die Schöpfungsgeschichten des Alten Testaments - Philanthropie und Kultiviertheit z. B. bei Pico della Mirandola, W. v. Humboldt Möglichkeiten zur Abstimmung in den Schuljahrgängen",Sachsen-Anhalt,Gym,,2022.0,"Ethik, Philo"
44,2,0.9408197859840293,"einbringen. Lebensweltbezogenes Lernen Im Ethikunterricht werden u. a. Situationen und Probleme aus dem unmittelbaren Erfahrungsbereich der Schülerinnen und Schüler in Alltag, Familie und Schule thematisiert, Handlungsalternativen geprüft und Vorschläge zum rationalen Umgang mit Konflikten entwickelt. Der Ethikunterricht leitet Schülerinnen und Schüler an, möglichst selbstbestimmt die Frage nach dem Gelingen des eigenen Lebens zu stellen. Sie sind in der Lage, das Nachdenken",Sachsen-Anhalt,Gym,,2022.0,"Ethik, Philo"
45,2,0.9523798186529979,"ein offenes, konstruktives Gespräch. Die Schülerinnen und Schüler werden dazu angehalten, in ethischen und moralischen Fragen schlüssig und nachvollziehbar zu argumentieren, ihre Argumente zu belegen und die Argumentation anderer einer rationalen Überprüfung zu unterziehen. Den Schülerinnen und Schülern soll Gewaltlosigkeit als unverzichtbares Prinzip für die Bewältigung von Meinungsverschiedenheiten und von Konflikten vermittelt werden und sie sollen befähigt werden, mit Herausforderungen, die",Bayern,Gym,,,"Ethik, Philo"
46,2,0.9520380881816078,"von Vorurteilen. Unkenntnis, Desinteresse, Intoleranz, Unsicherheit, Schwarz-Weiß-Denken, Stärkung des Ich- und Wir-Gefühls, Aufbau von Feindbildern, Ausgrenzung, Diskriminierung, Konflikte, Gewalt diskutieren Möglichkeiten und Voraussetzungen eines toleranten Zusammenlebens. Minimalkonsens grundlegender Wertvorstellungen einschließlich rationaler Begründungen Informationen über andere Religionen und Kulturen, interkulturelle Begegnungen infolge von Migration, Fluchtursachen ... Grundbegriffe: Klischee, Mobbing, Toleranz, Vorurteil Inhaltsbezogener Kompetenzbereich: Fragen nach Orientierungsmöglichkeiten Leitthema: Aspekte von Religionen und Weltanschauungen",Niedersachsen,Gym,Sek1,2017.0,"Ethik, Philo"
47,1,0.975683261904611,"untersuchen verschiedene ethische Positionen und erfassen deren Tragweite, - erläutern unterschiedliche Lösungswege für moralische Problemstellungen. Diskutieren und Urteilen Für die Persönlichkeitsentwicklung ist es besonders förderlich, eigene Positionen im Rahmen eines rationalen, von Offenheit und Fairness geprägten Diskurses zu präsentieren, zu legitimieren und ggf. zu revidieren. Denn erst im argumentativen Austausch mit anderen Menschen kann die Befähigung zur ethischen Urteilsbildung hinreichend entfaltet",Niedersachsen,Gym,Sek1,2017.0,"Ethik, Philo"
48,2,0.962757287855588,"Fragen Die Systematisierung des Fragens und Hinterfragens im Ethikunterricht greift die menschliche Neugier auf, trägt aber auch zur Einübung analytischer und kritischer Verstehensprozesse bei individuellen, sozialen und politischen Vorgängen bei. Rationalität und -Argumentation Durch systematisches Fragen fördert Ethikunterricht die argumentativ-diskursive Reflexion im Sinne einer ethischen Orientierung, die ihre Begründung nicht aus dem Wahrheitsanspruch einer bestimmten Weltanschauung bezieht, sondern jeglichen Wahrheitsanspruch mit",Rheinland-Pfalz,,Sek1,2021.0,"Ethik, Philo"
