document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
10,4,0.34885724533711304,"... verwenden Feste und Riten. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Feste und Riten Die Schülerinnen und Schüler vergleichen religiöse und weltliche Feste nach ausgewählten Kriterien, Bedeutung und Wirkung des gemeinsamen Feierns: emotionale Erlebnisperspektive Erzählen, Vergleich der Erfahrungen Vergleichskriterien: z. B. Bedeutungsursprung, Zielgruppe, gesellschaftliche Bedeutung vergleichen Christentum, Islam und Judentum hinsichtlich ihrer o Entstehungsgeschichte, o Überlieferung Bibel, Koran, Thora, o zentraler religiöse Orte,",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
11,4,0.9499950132013454,"- wie geht das Friedliches Miteinander und gegenseitige Anerkennung - zwei Seiten einer Medaille. Möglichkeiten und Grenzen gegenseitiger Anerkennung Wir haben Vor-Urteile Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Respekt und Toleranz, eigene Perspektiven und Gefühle von denen anderer unterscheiden Respekt und Toleranz, verschiedene Argumente zu einem Problem sammeln und in der Gruppe auf ihre",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
12,4,0.9399980643600933,"hat. Denkanstöße Muss ich immer die Wahrheit sagen Ist der, der Unwahres sagt, immer auch ein Lügner Ist auch Angeben ein Lügen Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Wahrhaftigkeit/Ehrlichkeit, die Relevanz von Motiven und Folgen für Handlungen analysieren Lügen, Begriffe durch Beschreibungen verdeutlichen Lüge und Wahrheit, Wahrhaftigkeit/Ehrlichkeit, einfache Ober- und Unterbegriffe finden Lügen. inhaltsbezogene",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
13,8,0.5870335327841736,"solchen mental repräsentierten Zielzuständen auszurichten sowie die Fähigkeit, zukünftige Veränderungen der eigenen Bedürfnislage zu antizipieren und bei der Ausrichtung des Verhaltens an solchen antizipierten Bedürfnissen wenn nötig aktuelle Bedürfnisse oder emotionale Impulse zu unterdrücken. Die Annahme, dass aktuelle Bedürfnisse aber einen direkteren Einfluss auf unser Verhalten haben, macht verständlich, warum es besonderer Kontrollprozesse bedarf, um langfristige Ziele durchzusetzen. Das literarische Musterbeispiel",,,,2006.0,"Ethik, Philo"
14,4,0.2541579586513919,"Konsum materieller Güter Essen, Trinken, Bekleidungsmode, Konsumgütererwerb aller Art, ausufernder Handygebrauch, Einnahme von Drogen zur kurzfristiger Steigerung von Glückserleben, Genuss oberflächlicher Vergnügungen, z. B. häufiger Diskothekenbesuch, kurzlebige sexuelle Beziehungen ohne emotionale Bindung der Partner. Danach muss der Schüler sich Gedanken machen über eine möglichst effektive Selbstkontrollstrategie vergleichbar dem Vorgehen des Odysseus. Deren Konzeption beginnt mit dem Erkennen dauerhaft wertgeschätzter Bedürfnisse Bedürfnisantizipation.",,,,2006.0,"Ethik, Philo"
15,4,0.6891367924065095,"nicht mehr nur zum Teil unabhängig von der unmittelbaren äußeren Reizsituation ist, sondern darüber hinaus bis zu einem gewissen Grad auch unabhängig von ansonsten dominanten inneren Determinanten wie aktuellen Bedürfnissen, emotionalen Impulsen und starken Gewohnheiten wird. antizipativ ist das Adjektiv zu antizipieren: etwas gedanklich vorwegnehmen Thomas Goschke: Vom freien Willen zur Selbstdetermination, in: Psychologische Rundschau, /, S. ff. für Prüfungszwecke gekürzt",,,,2006.0,"Ethik, Philo"
16,4,0.7339521048651994,"begrenzten Geldbetrags und ausschließlich Barzahlung. AFB II Aufgabe Folgende Gedanken sollten berücksichtigt werden: Viele Situationen im Leben sind nicht antizipierbar, Selbstkontrollstrategien werden in vielen Fällen nicht ausreichen, um sich von emotionalen Impulsen und aktuellen Bedürfnissen zu befreien, z. B.: Gewohnheiten sind häufig so stark, dass Selbstkontrollstrategien ausgehebelt werden, es ist unmöglich, für alle antizipierbaren Situationen Selbstkontrollmechanismen einzurichten, wenn der Umfang von",,,,2006.0,"Ethik, Philo"
17,2,0.975675062789081,"sensibel sein für eigene Körperlichkeit und psychische Gesundheit, diese äußern. Dazu gehören emotionale Kompetenzen: den eigenen emotionalen Zustand erkennen, adressaten- und situationsadäquat ausdrücken können und damit umgehen; aversive oder belastende Emotionen bewältigen Emotionsregulation; emotionale Selbstwirksamkeit; empathisch auf Emotionen anderer eingehen, anderen vertrauen. Motivation/Lernbereitschaft: sich auf etwas einlassen; für eine Sache fiebern; sich motiviert fühlen und andere motivieren; von epistemischer Neugier geleitete",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
18,2,0.9763151570648138,"Gesundheit, diese äußern. Dazu gehören emotionale Kompetenzen: den eigenen emotionalen Zustand erkennen, adressaten- und situationsadäquat ausdrücken können und damit umgehen; aversive oder belastende Emotionen bewältigen Emotionsregulation; emotionale Selbstwirksamkeit; empathisch auf Emotionen anderer eingehen, anderen vertrauen. Motivation/Lernbereitschaft: sich auf etwas einlassen; für eine Sache fiebern; sich motiviert fühlen und andere motivieren; von epistemischer Neugier geleitete Fragen formulieren; sich vertiefen, etwas herausbekommen, einer",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
19,1,0.9526252911573961,"Ethiken im Vergleich Unterscheidung zwischen deskriptiver und normativer Ethik sowie Metaethik Präferenzutilitarismus Q. Gefühlsethik grundlegendes Niveau Grundkurs und Leistungskurs Grundzüge der Gefühlsethiken zum Beispiel Schopenhauer, Hume Rolle von Gefühlen und Emotionen in der Morallehre moral-sense-Auffassungen Mitleid als Grundlage von ethischen Theorien und als Triebfeder moralischen Handelns Anwendung, Grenzen und Kritik der Gefühlsethik erhöhtes Niveau Leistungskurs Reflexionen zur Rolle ausgewählter Affekte und",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
20,1,0.9590864761459512,"in der Morallehre moral-sense-Auffassungen Mitleid als Grundlage von ethischen Theorien und als Triebfeder moralischen Handelns Anwendung, Grenzen und Kritik der Gefühlsethik erhöhtes Niveau Leistungskurs Reflexionen zur Rolle ausgewählter Affekte und Emotionen in der Ethik zum Beispiel Achtung, Scham, Liebe, Mitgefühl, Empathie, Angst, Empörung, Versöhnung, Traurigkeit, Ekel Funktion und Bedeutung ausgewählter Emotionen zum Beispiel Liebe in der Moralphilosophie und politischen Philosophie zum",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
21,1,0.9549970718452597,"Gefühlsethik erhöhtes Niveau Leistungskurs Reflexionen zur Rolle ausgewählter Affekte und Emotionen in der Ethik zum Beispiel Achtung, Scham, Liebe, Mitgefühl, Empathie, Angst, Empörung, Versöhnung, Traurigkeit, Ekel Funktion und Bedeutung ausgewählter Emotionen zum Beispiel Liebe in der Moralphilosophie und politischen Philosophie zum Beispiel Nussbaum das moralische Gefühl als Grundlage der Moral Q. Antike und moderne Tugendethik grundlegendes Niveau Grundkurs und Leistungskurs Grundzüge",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
22,2,0.9774992207153721,"die eigene Person und inneres Erleben kreativ auszudrücken; divergent denken; fähig sein zu naturbezogenem sowie ästhetisch ausgerichtetem Erleben; sensibel sein für eigene Körperlichkeit und psychische Gesundheit, diese äußern. Dazu gehören emotionale Kompetenzen: den eigenen emotionalen Zustand erkennen, adressaten- und situationsadäquat ausdrücken können und damit umgehen; aversive oder belastende Emotionen bewältigen Emotionsregulation; emotionale Selbstwirksamkeit; empathisch auf Emotionen anderer eingehen, anderen vertrauen. Motivation/Lernbereitschaft:",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
23,2,0.976315117436244,"eigene Körperlichkeit und psychische Gesundheit, diese äußern. Dazu gehören emotionale Kompetenzen: den eigenen emotionalen Zustand erkennen, adressaten- und situationsadäquat ausdrücken können und damit umgehen; aversive oder belastende Emotionen bewältigen Emotionsregulation; emotionale Selbstwirksamkeit; empathisch auf Emotionen anderer eingehen, anderen vertrauen. Motivation/Lernbereitschaft: sich auf etwas einlassen; für eine Sache fiebern; sich motiviert fühlen und andere motivieren; von epistemischer Neugier geleitete Fragen formulieren; sich",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
24,4,0.6365544566203415,"die deontologische Ethik Kants und die teleologische Ethik des Utilitarismus gerichtet. Ergänzt werden diese beiden auf Vernunft basierenden Grundströmungen durch das Themenfeld Gefühlsethik, in dem das moralische Gefühl und andere emotionale Grundlagen zur Legitimation von Moral erhoben werden. Weitere Grundpositionen der Ethik wie Tugendethik und Verantwortungsethik ermöglichen noch andere Zugänge zur und Perspektiven auf die Moral. Ethische Grundpositionen stellen ein wichtiges",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
25,2,0.9774992839850856,"inneres Erleben kreativ auszudrücken; divergent denken; fähig sein zu naturbezogenem sowie ästhetisch ausgerichtetem Erleben; sensibel sein für eigene Körperlichkeit und psychische Gesundheit, diese äußern. Dazu gehören emotionale Kompetenzen: den eigenen emotionalen Zustand erkennen, adressaten- und situationsadäquat ausdrücken können und damit umgehen; aversive oder belastende Emotionen bewältigen Emotionsregulation; emotionale Selbstwirksamkeit; empathisch auf Emotionen anderer eingehen, anderen vertrauen. Motivation/Lernbereitschaft: sich auf etwas einlassen;",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
26,4,0.5819155029920858,"Wahrnehmungsübungen Begriffsanalyse: Wahrnehmung und Erkenntnis Kennen ausgewählter erkenntnistheoretischer Ansätze empirisch Wahrnehmung, Erfahrung und die Realität der Außenwelt rational Gedanken, Vorstellungen Tatsachen und Urteile Wahrnehmung und Denken phänomenologisch innere Wahrnehmung, Körperempfindungen, Emotionen, Subjektivität, Intuition, Intentionalität Fallbeispiele selbstständiges Texterschließen mit Anleitung Kennen ausgewählter Probleme der Erkenntnis in den Wissenschaften Naturwissenschaften Experiment - Messgenauigkeit, Beliebigkeit von Hypothesen, erkenntnisleitende Interessen skeptische Argumente gegen das induktive",Sachsen,Gym,,2019.0,"Ethik, Philo"
27,8,0.4570662519942589,"Familienangehöriger, vollziehen deren Gefühle, Bedürfnisse und Wünsche nach und berücksichtigen diese in ihren Handlungen. hören ihren Gesprächspartnern gut zu und formulieren Ich-Botschaften. drücken in der Auseinandersetzung mit anderen Familienmitgliedern ihre Emotionen auf verantwortungsvolle Weise aus. erkennen ihre Pflichten und Aufgaben innerhalb der Familie und sehen ein, dass jeder einen fairen Beitrag zum gemeinschaftlichen Leben leisten soll. erkennen die Konsequenzen, die sich",Bayern,Gym,5,,"Ethik, Philo"
28,7,0.4007787727686863,"selbständig auf Regeln und begründen Regeln dabei mithilfe von genauer Begrifflichkeit und einfacher Logik. halten sich an Regeln und fordern dies auch von anderen auf angemessene Weise ein. kontrollieren ihre Emotionen, wenn sie verlieren, und genießen die Geselligkeit beim Spielen. erleben Spiele als kreativen Freiraum. Inhalte zu den Kompetenzen: Bedeutung von ethischen Kriterien beim Spielen: Spielregeln, Fairness insbesondere beim Verlieren, Ehrlichkeit",Bayern,Gym,5,,"Ethik, Philo"
29,7,0.5452954515634286,Schüler ... nehmen kulturelle und weltanschauliche Unterschiede beim Feiern von Festen wahr und respektieren diese. planen und gestalten eine Festlichkeit und erleben diese als einen Höhepunkt im Alltag. versetzen sich emotional in die Situation und das Erleben anderer Menschen beim Feiern von Festen. Inhalte zu den Kompetenzen: Vorbereitung und Feier eines Festes im Unterricht/in der Schule Festanlässe im privaten und kulturell-religiösen,Bayern,Gym,5,,"Ethik, Philo"
30,3,0.41333297089715954,"und Werteorientierung Entscheidungsfindung innerhalb der Familie: Rechte und Pflichten von Eltern und Kindern, Aufgabenverteilung, Freizeitaktivitäten; Entscheidungskriterien z. B. Verantwortlichkeit, Gerechtigkeit Gutes Zuhören und Ich-Botschaften spezifische Situationen in der Familie: Überbehütung, emotionale Vernachlässigung, Arbeitslosigkeit und Armut; z. B. berufliche Belastung der Eltern, Krankheit Eth Lernbereich : Spielen ca. Std. Kompetenzerwartungen Die Schülerinnen und Schüler ... erkennen die Notwendigkeit von Fairness und Regeln,",Bayern,Gym,5,,"Ethik, Philo"
31,4,0.9470566691058434,"Ich entdecke mich selbst Bin ich so, wie ich mich sehe oder wie andere es mir sagen Was soll aus mir werden Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Wer bin ich, Wahrnehmungen differenziert beschreiben Wer bin ich, eigene Perspektiven und Gefühle von denen anderer unterscheiden Wer bin ich, Handlungsmuster z. B. Gewohnheiten beschreiben und",Saarland,Gym,"5,6",2018.0,"Ethik, Philo"
32,4,0.9666634743620579,"Selbständigkeit innerhalb des Zusammenlebens in der Gemeinschaft. Denkanstöße Was bedeutet Freundschaft für mich Welche Chancen bieten Freundschaften - welche Probleme können auftreten Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Chancen und Probleme, Wahrnehmungen differenziert beschreiben Chancen und Probleme, eigene Perspektiven und Gefühle von denen anderer unterscheiden Chancen und Probleme, Begriffe durch Beschreibungen verdeutlichen Freundschaft. inhaltsbezogene",Saarland,Gym,"5,6",2018.0,"Ethik, Philo"
33,4,0.9590873630970059,"Gütern unsere Handlungs- und Entwicklungsmöglichkeiten Wie wird unterschiedlicher Wohlstand gerechtfertigt Liegt Wohlstand in unserer Hand oder wird er durch äußere Einflüsse bestimmt Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Armut und Wohlstand, Wahrnehmungen differenziert beschreiben Armut und Wohlstand, eigene Perspektiven und Gefühle von denen anderer unterscheiden Armut und Wohlstand, ethisch relevante Fragen in Handlungen und",Saarland,Gym,"5,6",2018.0,"Ethik, Philo"
34,5,0.9549902732793175,der Natur - Natur erhalten In der Lebenswelt der Schülerinnen und Schüler nimmt die Begegnung mit der Natur einen immer geringeren Raum ein. Häufig verfügen sie deshalb kaum über eine emotionale Bindung zur Natur und über ein kognitives Verständnis für Zusammenhänge in der Natur. Trotz dieser Distanz und Unkenntnis werden sie beständig mit der Frage eines angemessenen Umgangs mit der Natur,Saarland,Gym,"5,6",2018.0,"Ethik, Philo"
35,4,0.34885724533711304,"... verwenden Feste und Riten. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Feste und Riten Die Schülerinnen und Schüler vergleichen religiöse und weltliche Feste nach ausgewählten Kriterien, Bedeutung und Wirkung des gemeinsamen Feierns: emotionale Erlebnisperspektive Erzählen, Vergleich der Erfahrungen Vergleichskriterien: z. B. Bedeutungsursprung, Zielgruppe, gesellschaftliche Bedeutung vergleichen Christentum, Islam und Judentum hinsichtlich ihrer o Entstehungsgeschichte, o Überlieferung Bibel, Koran, Thora, o zentraler religiöse Orte,",Saarland,Gym,"5,6",2018.0,"Ethik, Philo"
36,4,0.9499950132013454,"- wie geht das Friedliches Miteinander und gegenseitige Anerkennung - zwei Seiten einer Medaille. Möglichkeiten und Grenzen gegenseitiger Anerkennung Wir haben Vor-Urteile Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Respekt und Toleranz, eigene Perspektiven und Gefühle von denen anderer unterscheiden Respekt und Toleranz, verschiedene Argumente zu einem Problem sammeln und in der Gruppe auf ihre",Saarland,Gym,"5,6",2018.0,"Ethik, Philo"
37,4,0.9399980643600933,"hat. Denkanstöße Muss ich immer die Wahrheit sagen Ist der, der Unwahres sagt, immer auch ein Lügner Ist auch Angeben ein Lügen Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Wahrhaftigkeit/Ehrlichkeit, die Relevanz von Motiven und Folgen für Handlungen analysieren Lügen, Begriffe durch Beschreibungen verdeutlichen Lüge und Wahrheit, Wahrhaftigkeit/Ehrlichkeit, einfache Ober- und Unterbegriffe finden Lügen. inhaltsbezogene",Saarland,Gym,"5,6",2018.0,"Ethik, Philo"
38,9,0.9571350665891329,"handelnde und lernende Individuen zu aktivieren sowie in die Unterrichtsplanung und -gestaltung einzubeziehen. Erforderlich sind differenzierte Lernangebote, die vorrangig an die Erfahrungswelt der Schüler anknüpfen, die Verbindung von Kognition und Emotion berücksichtigen sowie Schüler Lerngegenstände aus mehreren Perspektiven und in vielfältigen Anwendungszusammenhängen betrachten lassen. Verschiedene Kooperationsformen beim Lernen müssen in allen Fächern intensiv genutzt werden. Intensive methodisch vielfältige Phasen von Übung,",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
39,4,0.9653792365310677,"kann nicht. Kompetenzerwartungen Die Schülerinnen und Schüler können durch Ideen und Ideologien gelenkte Wahrnehmung beschreiben und reflektieren Motive als Antrieb des Handelns, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Motive als Antrieb des Handelns, können die Relevanz gesellschaftlicher Kontexte für Handlungen analysieren Motive als Antrieb des Handelns, Motivation bzw. Volition und Willenskraft, Begriffe durch Oberbegriffe und Unterscheidungsmerkmale",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
40,4,0.7230765195344867,"Der Mensch ist ein Opfer seiner Gefühle. Individualität ist eine Einbildung Vernünftig sein macht keinen Spaß Kompetenzerwartungen Die Schülerinnen und Schüler können mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Individualität, Individualität zwischen Gefühl und Vernunft, die eigene Position mithilfe der Argumente der anderen im Dialog bezogen auf einen Konsens gegebenenfalls verändern Individualität zwischen Gefühl und Vernunft, pointierte",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
41,4,0.8129189320344821,"Wie fremd ist der Fremde eigentlich Was bedeutet es zu sagen Hier fühle ich mich Zuhause Kompetenzerwartungen Die Schülerinnen und Schüler können mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Kulturelle Identität, Kulturelle Vielfalt, die Relevanz gesellschaftlicher Kontexte für Handlungen analysieren Kulturelle Vielfalt, das Beziehungsgeflecht von deskriptiven und normativen Aspekten in Handlungen und Situationen analysieren Kulturelle Identität, Kulturelle",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
42,4,0.8271188822248687,"oder Mitwelt Kompetenzerwartungen Die Schülerinnen und Schüler können den eigenen Wahrnehmungsprozess kontextbezogen reflektieren Ethik, Mensch und Tier, Ethik des Natur- und Umweltschutzes, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Ethik des Natur- und Umweltschutzes, Gemeinsamkeiten und Differenzen von Handlungsgrundsätzen und Wertvorstellungen erklären und diskutieren Ethik des Natur- und Umweltschutzes, die Relevanz sozialer Kontexte für Handlungen analysieren Ethik",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
43,4,0.9678556766172242,"Vorschriften umgehen Kompetenzerwartungen Die Schülerinnen und Schüler können durch Ideen und Ideologien gelenkte Wahrnehmungen beschreiben und reflektieren Religiöse Einflüsse in der Gesellschaft, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Religion und Gesellschaft im Konflikt, Gemeinsamkeiten und Differenzen von Handlungsgrundsätzen und Wertvorstellungen erklären und diskutieren Religion und Gesellschaft im Konflikt, verschiedene Möglichkeiten der Urteilsbegründung im Hinblick auf einen",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
44,4,0.9639987902331769,"Gibt es einen Dialog der Religionen Kompetenzerwartungen Die Schülerinnen und Schüler können durch Ideen und Ideologien gelenkte Wahrnehmungen beschreiben und reflektieren Weltreligionen, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Weltreligionen, Gemeinsamkeiten und Differenzen von Handlungsgrundsätzen und Wertvorstellungen erklären und diskutieren Weltreligionen, verschiedene Möglichkeiten der Urteilsbegründung im Hinblick auf einen anzustrebenden Konsens gegeneinander abwägen Dialog über religiös-konfessionelle Grenzen",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
45,4,0.9499967696472389,"es Ist das Gewissen unfehlbar Kann ich mein Gewissen kontrollieren Kompetenzerwartungen Die Schülerinnen und Schüler können den eigenen Wahrnehmungsprozess kontextbezogen reflektieren Gewissen, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Gewissen, Gewissen und ich, die Relevanz gesellschaftlicher Kontexte für Handlungen analysieren Gewissen, Gewissen und ich, die Struktur von Sachverhalten/Gedanken und ihre Zusammenhänge selbständig in einem Schaubild darstellen Gewissen,",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
46,4,0.966663046056121,"ich für mein Tun immer verantwortlich Kompetenzerwartungen Die Schülerinnen und Schüler können durch Ideen und Ideologien gelenkte Wahrnehmung beschreiben und reflektieren Freiheiten, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Freiheiten und ihre Begrenzungen, die Relevanz gesellschaftlicher Kontexte für Handlungen analysieren Freiheit und Verantwortung, das Beziehungsgeflecht von deskriptiven und normativen Aspekten in Handlungen und Situationen analysieren Freiheit und",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
47,4,0.9678558292514646,"und Ideologien gelenkte Wahrnehmung beschreiben und reflektieren Vernunft als Prinzip moralischer Argumentation, den eigenen Wahrnehmungsprozess kontextbezogen reflektieren Vernunft als Prinzip moralischer Argumentation, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Vernunft als Prinzip moralischer Argumentation, verschiedene Möglichkeiten der Urteilsbegründung im Hinblick auf einen anzustrebenden Konsens gegeneinander abwägen Folgenorientierung als Prinzip moralischer Argumentation, Verallgemeinerbarkeit als Prinzip moralischer Argumentation, Vernunft",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
